Player,Position,a,a_g,bks,eng,es_toi,es_toi_g,esa,esfol,esfow,esg,esp,first_g,fo_perc,fo_total,fol,fow,g,g_g,g_misc,gp,gva,gwg,hits,major,match_pen,minor,misc,mss,otg,p,p_g,pim,plus_minus,pp_toi,pp_toi_g,ppa,ppfol,ppfow,ppg,ppp,ps,s_g,sft_g,sh_toi,sh_toi_g,sha,shfol,shfow,shg,shifts,shot_perc,shots,shp,tka,toi,toi_g,toi_s,total_so_g,total_so_gdg,total_so_s,gs,w,l,ot,sa,ga,gaa,sv,sv_perc,so
"Benn Ferriero",C,4,0.12,8,0,400,12,4,7,2,4,8,1,0.182,11,9,2,5,0,0,33,11,1,46,1,0,2,0,25,0,9,0.27,9,8,31,0,0,2,0,1,1,0,,17.9,0,0,0,0,0,0,592,0.089,56,0,11,431,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benoit Pouliot",LW,17,0.22,20,0,846,10,17,10,10,12,29,2,0.454,22,12,10,13,0,0,79,14,4,110,3,0,26,2,43,0,30,0.38,87,2,63,0,0,2,0,1,1,0,,16,0,0,0,0,0,0,1265,0.101,129,0,26,911,11,43,1,1,4,0,0,0,0,0,0,0,0,0,0
"Blair Betts",C,7,0.09,72,1,509,6,6,227,256,4,10,0,0.503,817,406,411,5,0,0,75,8,2,82,0,0,4,0,13,0,12,0.16,8,-3,2,0,0,2,3,0,0,0,,16,0,3,1,177,152,1,1201,0.098,51,2,18,783,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blair Jones",C,2,0.11,6,0,143,7,2,39,46,1,3,0,0.535,86,40,46,1,0,0,18,5,0,12,0,0,1,0,3,0,3,0.17,2,-2,0,0,0,1,0,0,0,0,,11.7,0,0,0,0,0,0,211,0.05,20,0,5,144,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blake Comeau",LW,22,0.29,32,0,1071,13,15,46,14,18,33,3,0.312,112,77,35,24,0,0,77,55,3,120,1,0,19,0,71,1,46,0.6,43,-17,193,2,7,5,8,5,12,0,,22.8,0,2,0,26,13,1,1753,0.132,182,1,55,1439,18,49,0,0,1,0,0,0,0,0,0,0,0,0,0
"Blake Geoffrion",LW,2,0.1,4,0,164,8,2,52,45,6,8,3,0.465,99,53,46,6,0,0,20,6,1,8,1,0,1,0,2,0,8,0.4,7,3,0,0,0,0,0,0,0,0,,11.9,0,0,0,1,1,0,237,0.25,24,0,11,165,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blake Wheeler",RW,26,0.32,47,0,1099,13,21,80,45,18,39,3,0.351,148,96,52,18,0,0,81,29,2,74,0,0,23,0,60,0,44,0.54,46,10,107,1,5,9,5,0,5,0,,20.4,0,1,0,7,2,0,1656,0.101,179,0,40,1316,16,48,1,1,2,0,0,0,0,0,0,0,0,0,0
"Bobby Butler",RW,11,0.31,15,0,475,13,7,2,0,9,16,4,0,2,2,0,10,0,0,36,13,3,28,0,0,5,0,25,0,21,0.58,10,-16,79,2,4,0,0,1,5,0,,17.9,0,0,0,0,0,0,643,0.137,73,0,9,555,15,52,0,0,1,0,0,0,0,0,0,0,0,0,0
"Bobby Ryan",RW,37,0.45,34,2,1364,16,32,96,70,28,60,4,0.397,219,132,87,34,1,0,82,42,5,156,1,0,23,1,88,1,71,0.87,61,15,196,2,5,25,14,5,10,0,,25.7,0,1,0,11,3,1,2105,0.126,270,1,62,1654,20,47,2,2,3,0,0,0,0,0,0,0,0,0,0
"Boyd Gordon",C,6,0.1,50,0,644,10,6,231,310,2,8,0,0.58,719,302,417,3,0,0,60,10,1,33,0,0,8,0,24,0,9,0.15,16,-5,4,0,0,0,5,0,0,0,,19.4,0,2,0,71,102,1,1165,0.039,77,1,14,782,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brad Boyes",RW,38,0.46,33,0,1201,14,31,148,108,11,42,3,0.425,320,184,136,17,0,0,83,29,3,67,0,0,12,1,70,1,55,0.66,36,13,204,2,7,36,27,6,13,0,,21.4,0,0,0,0,1,0,1778,0.096,178,0,30,1410,16,48,5,1,8,0,0,0,0,0,0,0,0,0,0
"Brad Lukowich",D,0,0,6,0,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,17,0,0,0,0,0,0,85,0,3,0,1,51,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brad Marchand",C,20,0.26,30,2,914,11,18,6,6,14,32,3,0.32,25,17,8,21,0,0,77,39,2,89,1,0,23,0,36,0,41,0.53,51,25,41,0,1,0,0,2,3,0,,18.8,0,1,1,11,2,5,1444,0.141,149,6,36,1076,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brad Richards",C,49,0.68,22,0,1155,16,27,437,461,21,48,4,0.506,990,489,501,28,0,0,72,73,3,20,0,0,7,1,122,0,77,1.07,24,1,384,5,22,36,32,7,29,0,,23.3,0,0,0,16,8,0,1681,0.103,272,0,47,1564,21,56,5,3,12,0,0,0,0,0,0,0,0,0,0
"Brad Richardson",RW,12,0.18,11,0,730,10,12,83,91,6,18,1,0.508,181,89,92,7,0,0,68,18,1,84,3,0,15,0,40,0,19,0.28,47,-13,3,0,0,3,1,0,0,0,,16.8,0,0,0,3,0,1,1145,0.068,103,1,28,799,11,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brad Staubitz",RW,5,0.07,18,0,459,6,5,4,0,4,9,1,0,4,4,0,4,0,1,71,7,1,133,15,0,29,3,12,0,9,0.13,173,-5,2,0,0,0,0,0,0,0,,9.3,0,0,0,0,0,0,657,0.138,29,0,6,462,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brad Stuart",D,17,0.25,114,0,1166,17,15,0,0,2,17,0,0,0,0,0,3,0,0,67,52,1,131,2,0,15,0,33,0,20,0.3,40,4,38,0,1,0,0,1,2,0,,26.4,0,3,1,0,0,0,1772,0.037,81,1,13,1442,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brad Winchester",LW,6,0.08,18,0,704,9,5,6,2,7,12,1,0.25,8,6,2,10,0,0,76,8,1,171,10,0,22,2,28,0,16,0.21,114,-18,89,1,1,0,0,3,4,0,,15.6,0,0,0,0,0,0,1182,0.111,90,0,19,796,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Braden Holtby",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,12,10,2,2,332,22,1.79,310,0.934,2
"Bradley Mills",C,0,0,2,0,30,7,0,10,7,1,1,0,0.412,17,10,7,1,0,0,4,0,0,7,1,0,0,0,0,0,1,0.25,5,1,0,0,0,0,0,0,0,0,,12,0,0,0,0,0,0,48,0.167,6,0,0,33,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brandon Crombeen",RW,7,0.09,15,0,884,11,7,38,18,6,13,3,0.297,64,45,19,7,0,0,80,12,0,93,18,0,21,2,46,0,14,0.18,154,-18,4,0,0,1,0,0,0,0,,18.5,0,1,0,6,1,1,1478,0.062,113,1,16,1023,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brandon Dubinsky",C,30,0.39,31,5,1158,15,21,247,275,18,39,6,0.524,875,416,459,24,0,0,77,18,2,141,4,0,30,2,70,0,54,0.7,100,-3,237,3,7,70,116,4,11,0,,23.8,0,2,2,99,68,2,1834,0.119,202,4,48,1557,20,51,1,1,4,0,0,0,0,0,0,0,0,0,0
"Brandon Mashinter",C,0,0,1,0,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,16,3,0,1,0,7,0,0,0,17,-2,2,0,0,0,0,0,0,0,,9.6,0,0,0,0,0,0,125,0,5,0,2,82,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brandon McMillan",C,10,0.17,24,0,698,11,7,154,101,7,14,3,0.389,293,179,114,11,0,0,60,19,2,53,0,0,9,0,31,0,21,0.35,18,-5,23,0,1,11,8,2,3,0,,20.4,0,2,2,14,5,2,1223,0.143,77,4,11,844,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brandon Pirri",C,0,0,1,0,8,8,0,4,2,0,0,0,0.333,6,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,,12,0,0,0,0,0,0,12,0,1,0,0,8,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brandon Prust",LW,16,0.2,36,0,970,11,13,3,3,8,21,4,0.444,9,5,4,13,0,1,82,29,1,161,18,0,20,2,28,0,29,0.35,160,2,24,0,1,0,1,0,1,0,,18,0,1,2,2,0,5,1475,0.149,87,7,26,1132,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brandon Segal",RW,5,0.11,8,0,366,7,5,2,2,5,10,0,0.5,4,2,2,5,0,0,46,11,1,91,5,0,8,0,22,0,10,0.22,41,0,14,0,0,0,0,0,0,0,,12.5,0,0,0,0,0,0,575,0.125,40,0,8,381,8,40,0,0,1,0,0,0,0,0,0,0,0,0,0
"Brandon Sutter",C,15,0.18,73,0,1125,13,12,586,482,13,25,3,0.443,1349,751,598,14,0,0,82,25,3,69,1,0,10,0,54,1,29,0.35,25,13,63,0,2,36,25,1,3,0,,24.6,0,2,1,129,91,0,2018,0.097,145,1,48,1381,16,41,0,0,1,0,0,0,0,0,0,0,0,0,0
"Brandon Yip",RW,10,0.14,21,0,816,11,8,5,3,8,16,3,0.357,14,9,5,12,0,0,71,17,1,77,2,0,20,0,41,0,22,0.31,54,-22,124,1,2,3,0,3,5,0,,17.6,0,0,0,1,2,1,1249,0.094,127,1,20,975,13,47,1,1,1,0,0,0,0,0,0,0,0,0,0
"Brayden Schenn",C,2,0.25,1,0,76,9,2,33,16,0,2,0,0.333,51,34,17,0,0,0,8,2,0,12,0,0,0,0,2,0,2,0.25,0,-1,12,1,0,0,1,0,0,0,,15.4,0,0,0,1,0,0,123,0,11,0,0,89,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Braydon Coburn",D,14,0.17,133,0,1495,18,13,0,0,2,15,0,0,0,0,0,2,0,0,82,51,0,177,1,0,24,0,53,0,16,0.2,53,15,32,0,0,0,0,0,0,0,,27.7,0,2,1,0,0,0,2273,0.018,114,1,32,1727,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brendan Mikkelson",D,2,0.08,18,0,305,12,2,0,0,0,2,0,0,0,0,0,0,0,0,24,9,0,21,1,0,2,0,10,0,2,0.08,9,-6,5,0,0,0,0,0,0,0,,19.7,0,1,0,0,0,0,472,0,14,0,2,341,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brendan Morrison",C,34,0.52,18,0,816,12,24,260,259,5,29,1,0.496,762,384,378,9,0,0,66,37,1,22,0,0,8,0,27,0,43,0.65,16,13,153,2,9,39,39,3,12,0,,21.5,0,2,1,85,80,1,1416,0.101,89,2,43,1101,16,47,0,0,2,0,0,0,0,0,0,0,0,0,0
"Brenden Morrow",LW,23,0.28,43,1,1208,14,19,8,1,23,42,2,0.091,11,10,1,33,0,0,82,60,5,225,2,0,33,0,95,1,56,0.68,76,-3,308,3,4,2,0,9,13,0,,23.3,0,0,0,0,0,1,1908,0.158,209,1,41,1577,19,50,1,0,1,0,0,0,0,0,0,0,0,0,0
"Brendon Nash",D,0,0,6,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,,15,0,0,0,0,0,0,30,0,2,0,0,20,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brent Burns",D,29,0.36,106,1,1541,19,22,0,0,9,31,3,0,0,0,0,17,0,1,80,80,3,133,2,0,34,1,78,1,46,0.58,98,-10,245,3,6,0,0,8,14,0,,31.9,0,2,1,0,0,0,2552,0.1,170,1,47,2003,25,47,1,0,3,0,0,0,0,0,0,0,0,0,0
"Brent Johnson",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,20,13,5,3,604,47,2.17,557,0.922,1
"Brent Seabrook",D,39,0.48,154,0,1557,18,22,0,0,4,26,2,0,0,0,0,9,0,0,82,69,1,227,1,0,20,0,67,0,48,0.59,47,0,218,2,15,0,0,5,20,0,,29.7,0,2,2,0,0,0,2433,0.067,135,2,27,1999,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brent Sopel",D,5,0.07,152,0,913,12,4,0,0,2,6,1,0,0,0,0,2,0,0,71,39,0,36,0,0,8,0,18,0,7,0.1,16,6,15,0,1,0,0,0,1,0,,21.1,0,3,0,0,0,0,1501,0.045,44,0,25,1160,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brett Carson",D,0,0,11,0,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,19,0,0,2,0,2,0,0,0,4,9,4,0,0,0,0,0,0,0,,16.5,0,0,0,0,0,0,313,0,12,0,1,217,11,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brett Clark",D,22,0.27,157,0,1197,14,11,0,0,3,14,1,0,0,0,0,9,0,0,82,48,1,117,0,0,7,0,52,0,31,0.38,14,2,235,2,11,0,0,6,17,0,,26.6,0,1,0,0,0,0,2185,0.103,87,0,20,1548,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brett Festerling",D,0,0,4,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,-2,0,0,0,0,0,0,0,0,,18,0,6,0,0,0,0,18,0,0,0,0,14,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brett Lebda",D,3,0.07,31,0,459,11,2,0,0,1,3,0,0,0,0,0,1,0,0,41,17,0,33,0,0,7,0,27,0,4,0.1,14,-14,82,2,1,0,0,0,1,0,,18.4,0,0,0,0,0,0,755,0.029,34,0,3,546,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brett MacLean",LW,1,0.08,0,0,91,7,1,1,1,1,2,1,0.5,2,1,1,2,0,0,13,1,2,8,0,0,1,0,6,0,3,0.23,2,0,22,1,0,0,0,1,1,0,,12.3,0,0,0,0,0,0,160,0.125,16,0,1,113,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brett Sterling",LW,2,0.29,0,0,77,11,1,1,1,2,3,1,0.667,3,1,2,3,0,0,7,2,0,7,0,0,2,1,4,0,5,0.71,16,1,28,4,1,0,1,1,2,0,,18,0,0,0,0,0,0,126,0.214,14,0,2,105,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brett Sutter",LW,1,0.2,1,0,33,6,0,10,13,0,0,0,0.5,26,13,13,0,0,0,5,2,0,3,1,0,0,0,2,0,1,0.2,5,-1,0,0,0,0,0,0,0,0,,13,0,2,1,3,0,0,65,0,3,1,0,44,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brian Boucher",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884,0,0,0,0,0,29,18,10,4,902,76,2.42,826,0.916,0
"Brian Boyle",C,14,0.17,86,1,1080,13,11,446,438,16,27,4,0.485,1101,567,534,21,0,1,82,20,2,240,4,0,17,1,70,0,35,0.43,74,2,50,0,0,35,27,4,4,0,,20.7,0,1,3,86,69,1,1694,0.096,218,4,33,1290,15,46,0,0,2,0,0,0,0,0,0,0,0,0,0
"Brian Campbell",D,22,0.34,101,0,1248,19,18,0,0,3,21,1,0,0,0,0,5,0,0,65,42,1,28,0,0,3,0,47,0,27,0.42,6,28,132,2,4,0,0,2,6,0,,26.6,0,1,0,0,0,0,1728,0.06,84,0,21,1493,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brian Elliott",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2983,0,0,0,0,0,51,15,27,9,1551,166,3.34,1385,0.893,3
"Brian Fahey",D,1,0.14,6,0,77,11,1,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,9,0,0,1,0,0,0,1,0.14,2,-1,4,0,0,0,0,0,0,0,,17.1,0,0,0,0,0,0,120,0,4,0,0,82,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brian Gionta",RW,17,0.21,31,1,1212,14,13,25,13,20,33,3,0.322,59,40,19,29,0,0,82,27,6,87,0,0,12,0,111,0,46,0.56,24,3,237,2,4,4,2,7,11,0,,24.5,0,1,0,11,4,2,2007,0.097,298,2,45,1608,19,48,1,1,6,0,0,0,0,0,0,0,0,0,0
"Brian Lee",D,3,0.06,77,0,753,15,3,0,0,0,3,0,0,0,0,0,0,0,0,50,20,0,88,2,0,7,0,30,0,3,0.06,24,-10,4,0,0,0,0,0,0,0,,22.4,0,2,0,0,0,0,1121,0,35,0,5,864,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brian Rafalski",D,44,0.7,54,0,1048,16,27,0,0,4,31,0,0,0,0,0,4,0,0,63,57,0,49,0,0,11,0,37,0,48,0.76,22,11,223,3,17,0,0,0,17,0,,24.2,0,0,0,0,0,0,1526,0.038,106,0,12,1286,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brian Rolston",RW,20,0.31,20,0,881,13,14,53,28,8,22,3,0.385,135,83,52,14,0,0,65,23,4,67,0,0,16,0,61,0,34,0.52,34,-6,161,2,5,4,7,6,11,0,,24.4,0,1,1,26,17,0,1583,0.083,168,1,27,1144,17,43,1,1,2,0,0,0,0,0,0,0,0,0,0
"Brian Strait",D,0,0,2,0,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,,16.3,0,0,0,0,0,0,49,0,0,0,1,40,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brian Sutherby",C,2,0.04,9,0,340,6,2,11,16,2,4,1,0.594,32,13,19,2,0,0,51,8,0,70,8,0,8,0,8,0,4,0.08,58,-10,5,0,0,0,1,0,0,0,,11.7,0,0,0,2,2,0,597,0.063,32,0,9,378,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brian Willsie",RW,1,1,2,0,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,9,0,0,0,0,0,0,9,0,0,0,0,6,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brodie Dupont",LW,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,0,0,0,0,0,0,7,0,1,0,0,5,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brooks Laich",C,32,0.39,54,1,1076,13,21,170,174,11,32,4,0.513,524,255,269,16,0,0,82,32,3,113,0,0,22,0,65,1,48,0.59,46,14,245,2,9,39,55,4,13,0,,23.3,0,2,2,46,40,1,1908,0.077,207,3,38,1510,18,48,0,0,1,0,0,0,0,0,0,0,0,0,0
"Brooks Orpik",D,12,0.19,94,0,1073,17,9,0,0,1,10,0,0,0,0,0,1,0,0,63,20,0,194,0,0,27,1,28,0,13,0.21,66,12,6,0,0,0,0,0,0,0,,24.4,0,3,3,0,0,0,1538,0.018,56,3,17,1315,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bruno Gervais",D,6,0.11,79,0,741,13,6,0,0,0,6,0,0,0,0,0,0,0,0,53,19,0,40,2,0,5,1,31,0,6,0.11,30,-14,13,0,0,0,0,0,0,0,,20.3,0,1,0,0,0,0,1078,0,43,0,28,830,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryan Allen",D,13,0.18,103,0,1150,15,13,0,0,4,17,1,0,0,0,0,4,0,0,72,27,1,118,4,0,26,1,26,1,17,0.24,82,-1,7,0,0,0,0,0,0,0,,23.1,0,2,0,0,0,0,1660,0.069,58,0,24,1319,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryan Bickell",LW,20,0.26,13,0,1007,12,19,8,3,15,34,4,0.25,12,9,3,17,0,0,78,7,2,178,2,0,15,0,45,0,37,0.47,40,6,71,0,1,1,0,2,3,0,,20.3,0,0,0,0,0,0,1581,0.131,130,0,34,1079,13,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryan Little",RW,30,0.39,31,0,1084,14,21,537,471,14,35,1,0.463,1331,715,616,18,0,1,76,22,1,41,1,0,9,0,53,1,48,0.63,33,11,187,2,8,74,84,2,10,0,,25.1,0,1,1,104,61,2,1910,0.114,158,3,80,1402,18,44,3,0,10,0,0,0,0,0,0,0,0,0,0
"Bryan McCabe",D,21,0.31,72,0,1004,14,12,0,0,3,15,2,0,0,0,0,7,0,0,67,31,0,86,0,0,17,0,30,0,28,0.42,34,2,242,3,9,0,0,4,13,0,,22.5,0,0,0,0,0,0,1508,0.057,122,0,8,1311,19,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryan Rodney",D,0,0,4,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,,12.3,0,0,0,0,0,0,37,0,3,0,0,26,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cal Clutterbuck",RW,15,0.2,32,1,935,12,13,5,2,15,28,3,0.273,11,8,3,19,0,0,76,25,3,336,1,0,21,3,78,0,34,0.45,79,-5,159,2,1,3,1,4,5,0,,21.6,0,1,1,0,0,0,1642,0.099,191,1,24,1204,15,44,0,0,1,0,0,0,0,0,0,0,0,0,0
"Cal O'Reilly",C,12,0.32,13,0,543,14,9,224,191,5,14,1,0.465,497,266,231,6,0,0,38,14,1,5,0,0,1,0,16,0,18,0.47,2,4,88,2,3,39,36,1,4,0,,21.3,0,0,0,3,4,0,810,0.136,44,0,29,642,16,48,3,1,6,0,0,0,0,0,0,0,0,0,0
"Cam Fowler",D,30,0.39,93,0,1377,18,13,0,0,4,17,3,0,0,0,0,10,0,0,76,41,3,45,0,0,10,0,50,2,40,0.53,20,-25,275,3,17,0,0,6,23,0,,25.3,0,0,0,0,0,0,1925,0.081,123,0,23,1681,22,52,1,1,1,0,0,0,0,0,0,0,0,0,0
"Cam Janssen",RW,3,0.06,7,0,262,4,3,0,0,1,4,0,0,0,0,0,1,0,1,54,2,0,95,17,0,13,1,7,0,4,0.07,131,-6,1,0,0,0,0,0,0,0,,7.8,0,0,0,0,0,0,423,0.063,16,0,3,263,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cam Ward",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4317,0,0,0,0,0,74,37,26,10,2375,184,2.56,2191,0.923,4
"Cameron Barker",D,4,0.08,61,0,737,14,2,0,0,1,3,0,0,0,0,0,1,0,0,52,5,1,68,2,0,12,0,30,1,5,0.1,34,-10,71,1,2,0,0,0,2,0,,24.2,0,0,0,0,0,0,1258,0.023,44,0,6,852,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cameron Gaunce",D,0,0,7,0,122,11,0,0,0,1,1,0,0,0,0,0,1,0,0,11,5,0,10,2,0,3,0,3,0,1,0.09,16,-3,1,0,0,0,0,0,0,0,,18,0,1,0,0,0,0,198,0.25,4,0,1,140,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carey Price",G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4206,0,0,0,0,0,70,38,28,6,2147,165,2.35,1982,0.923,8
"Carl Gunnarsson",D,16,0.24,120,0,972,14,13,0,0,3,16,0,0,0,0,0,4,0,0,68,44,1,63,0,0,7,0,26,0,20,0.29,14,-2,91,1,3,0,0,1,4,0,,26,0,2,0,0,0,0,1769,0.058,69,0,24,1240,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carl Klingberg",LW,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,0,0,0,0,0,0,12,0,0,0,0,10,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carlo Colaiacovo",D,20,0.31,79,0,980,15,10,0,0,5,15,0,0,0,0,0,6,0,0,65,21,1,75,1,0,9,0,39,1,26,0.4,23,-4,178,2,10,0,0,1,11,0,,23.6,0,0,0,0,0,0,1534,0.074,81,0,16,1178,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carson McMillan",RW,1,0.25,1,0,37,9,1,14,9,1,2,0,0.391,23,14,9,1,0,0,4,1,0,6,0,0,0,0,0,0,2,0.5,0,1,0,0,0,0,0,0,0,0,,14.5,0,0,0,0,0,0,58,0.2,5,0,0,37,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Casey Wellman",RW,1,0.07,3,0,143,9,1,5,4,1,2,0,0.5,16,8,8,1,0,0,15,3,1,5,0,0,2,0,5,0,2,0.13,4,-1,14,0,0,2,3,0,0,0,,13.6,0,0,0,1,1,0,204,0.05,20,0,3,159,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cedrick Desjardins",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,2,2,0,0,63,2,1,61,0.968,0
"Chad Johnson",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11,2,6,9,0.818,0
"Chad Kolarik",C,1,0.25,2,0,33,8,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,2,0,1,0.25,2,-1,2,0,0,0,0,0,0,0,,13.8,0,0,0,0,0,0,55,0,4,0,1,36,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chad Larose",RW,15,0.18,23,0,1155,14,13,13,6,13,26,4,0.333,33,22,11,16,0,0,82,18,0,196,1,0,26,0,75,0,31,0.38,59,-21,40,0,1,2,2,2,3,0,,22.9,0,1,1,7,3,1,1881,0.091,176,2,39,1312,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chris Butler",D,7,0.14,56,0,779,15,6,0,0,2,8,1,0,0,0,0,2,0,0,49,21,0,38,0,0,13,0,20,0,9,0.18,26,8,59,1,1,0,0,0,1,0,,24.4,0,1,0,0,0,0,1197,0.038,52,0,18,890,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0
